NUM_BODIES
3

NUM_STEPS
10000

NAMES
Body1
Body2
Body3

MASSES
1
1
1

RADII
0.1
0.1
0.1

TRAJECTORIES
Step No,Body1x,Body1y,Body1z,Body1vx,Body1vy,Body1vz,Body2x,Body2y,Body2z,Body2vx,Body2vy,Body2vz,Body3x,Body3y,Body3z,Body3vx,Body3vy,Body3vz,
6090.0000,1.8321029,1.5447273,0.00000000,0.40991345,-0.039307575,0.00000000,-2.5797321,-1.0143818,0.00000000,0.17549681,-0.24668478,0.00000000,0.82090599,-0.59411341,0.00000000,-0.58405672,0.28654156,0.00000000,
6091.0000,1.8362075,1.5443432,0.00000000,0.40881659,-0.041113872,0.00000000,-2.5779831,-1.0168501,0.00000000,0.17667455,-0.24638736,0.00000000,0.81506582,-0.59125552,0.00000000,-0.58413632,0.28804676,0.00000000,
6092.0000,1.8403011,1.5439411,0.00000000,0.40771398,-0.042914789,0.00000000,-2.5762222,-1.0193155,0.00000000,0.17785509,-0.24608816,0.00000000,0.80922484,-0.58838255,0.00000000,-0.58421298,0.28954479,0.00000000,
6093.0000,1.8443838,1.5435209,0.00000000,0.40660563,-0.044710297,0.00000000,-2.5744496,-1.0217779,0.00000000,0.17903843,-0.24578716,0.00000000,0.80338308,-0.58549456,0.00000000,-0.58428674,0.29103557,0.00000000,
6094.0000,1.8484555,1.5430828,0.00000000,0.40549159,-0.046500363,0.00000000,-2.5726651,-1.0242373,0.00000000,0.18022460,-0.24548434,0.00000000,0.79754057,-0.58259162,0.00000000,-0.58435767,0.29251906,0.00000000,
6095.0000,1.8525160,1.5426267,0.00000000,0.40437189,-0.048284958,0.00000000,-2.5708688,-1.0266936,0.00000000,0.18141363,-0.24517965,0.00000000,0.79169733,-0.57967381,0.00000000,-0.58442581,0.29399519,0.00000000,
6096.0000,1.8565653,1.5421528,0.00000000,0.40324658,-0.050064052,0.00000000,-2.5690606,-1.0291470,0.00000000,0.18260552,-0.24487309,0.00000000,0.78585340,-0.57674121,0.00000000,-0.58449124,0.29546391,0.00000000,
6097.0000,1.8606034,1.5416610,0.00000000,0.40211568,-0.051837615,0.00000000,-2.5672406,-1.0315972,0.00000000,0.18380031,-0.24456462,0.00000000,0.78000881,-0.57379388,0.00000000,-0.58455399,0.29692516,0.00000000,
6098.0000,1.8646303,1.5411514,0.00000000,0.40097923,-0.053605618,0.00000000,-2.5654085,-1.0340444,0.00000000,0.18499800,-0.24425421,0.00000000,0.77416357,-0.57083190,0.00000000,-0.58461414,0.29837889,0.00000000,
6099.0000,1.8686458,1.5406242,0.00000000,0.39983728,-0.055368032,0.00000000,-2.5635646,-1.0364885,0.00000000,0.18619862,-0.24394183,0.00000000,0.76831772,-0.56785534,0.00000000,-0.58467173,0.29982503,0.00000000,
6100.0000,1.8726499,1.5400793,0.00000000,0.39868986,-0.057124827,0.00000000,-2.5617086,-1.0389295,0.00000000,0.18740219,-0.24362746,0.00000000,0.76247128,-0.56486429,0.00000000,-0.58472683,0.30126354,0.00000000,
6101.0000,1.8766425,1.5395168,0.00000000,0.39753701,-0.058875976,0.00000000,-2.5598406,-1.0413674,0.00000000,0.18860873,-0.24331106,0.00000000,0.75662427,-0.56185881,0.00000000,-0.58477949,0.30269435,0.00000000,
6102.0000,1.8806237,1.5389368,0.00000000,0.39637877,-0.060621450,0.00000000,-2.5579606,-1.0438021,0.00000000,0.18981825,-0.24299262,0.00000000,0.75077673,-0.55883899,0.00000000,-0.58482977,0.30411740,0.00000000,
6103.0000,1.8845933,1.5383393,0.00000000,0.39521517,-0.062361221,0.00000000,-2.5560684,-1.0462336,0.00000000,0.19103078,-0.24267209,0.00000000,0.74492867,-0.55580489,0.00000000,-0.58487773,0.30553265,0.00000000,
6104.0000,1.8885513,1.5377243,0.00000000,0.39404626,-0.064095263,0.00000000,-2.5541642,-1.0486619,0.00000000,0.19224634,-0.24234946,0.00000000,0.73908013,-0.55275660,0.00000000,-0.58492343,0.30694002,0.00000000,
6105.0000,1.8924976,1.5370920,0.00000000,0.39287207,-0.065823548,0.00000000,-2.5522478,-1.0510871,0.00000000,0.19346493,-0.24202468,0.00000000,0.73323111,-0.54969420,0.00000000,-0.58496692,0.30833948,0.00000000,
6106.0000,1.8964322,1.5364424,0.00000000,0.39169264,-0.067546049,0.00000000,-2.5503193,-1.0535089,0.00000000,0.19468659,-0.24169773,0.00000000,0.72738165,-0.54661777,0.00000000,-0.58500827,0.30973095,0.00000000,
6107.0000,1.9003551,1.5357755,0.00000000,0.39050802,-0.069262740,0.00000000,-2.5483786,-1.0559276,0.00000000,0.19591134,-0.24136859,0.00000000,0.72153176,-0.54352738,0.00000000,-0.58504752,0.31111438,0.00000000,
6108.0000,1.9042661,1.5350915,0.00000000,0.38931824,-0.070973595,0.00000000,-2.5464256,-1.0583429,0.00000000,0.19713918,-0.24103721,0.00000000,0.71568148,-0.54042312,0.00000000,-0.58508475,0.31248972,0.00000000,
6109.0000,1.9081653,1.5343903,0.00000000,0.38812334,-0.072678588,0.00000000,-2.5444603,-1.0607549,0.00000000,0.19837014,-0.24070357,0.00000000,0.70983081,-0.53730506,0.00000000,-0.58512001,0.31385691,0.00000000,
6110.0000,1.9120525,1.5336720,0.00000000,0.38692337,-0.074377693,0.00000000,-2.5424828,-1.0631637,0.00000000,0.19960425,-0.24036764,0.00000000,0.70397977,-0.53417329,0.00000000,-0.58515336,0.31521590,0.00000000,
6111.0000,1.9159278,1.5329367,0.00000000,0.38571836,-0.076070886,0.00000000,-2.5404930,-1.0655690,0.00000000,0.20084150,-0.24002939,0.00000000,0.69812840,-0.53102789,0.00000000,-0.58518485,0.31656661,0.00000000,
6112.0000,1.9197910,1.5321844,0.00000000,0.38450836,-0.077758142,0.00000000,-2.5384907,-1.0679710,0.00000000,0.20208194,-0.23968878,0.00000000,0.69227670,-0.52786894,0.00000000,-0.58521456,0.31790901,0.00000000,
6113.0000,1.9236422,1.5314152,0.00000000,0.38329341,-0.079439436,0.00000000,-2.5364761,-1.0703696,0.00000000,0.20332556,-0.23934578,0.00000000,0.68642470,-0.52469652,0.00000000,-0.58524253,0.31924303,0.00000000,
6114.0000,1.9274812,1.5306292,0.00000000,0.38207354,-0.081114745,0.00000000,-2.5344491,-1.0727648,0.00000000,0.20457240,-0.23900035,0.00000000,0.68057240,-0.52151072,0.00000000,-0.58526883,0.32056862,0.00000000,
6115.0000,1.9313081,1.5298264,0.00000000,0.38084880,-0.082784045,0.00000000,-2.5324096,-1.0751566,0.00000000,0.20582247,-0.23865248,0.00000000,0.67471984,-0.51831163,0.00000000,-0.58529351,0.32188572,0.00000000,
6116.0000,1.9351227,1.5290069,0.00000000,0.37961923,-0.084447312,0.00000000,-2.5303577,-1.0775448,0.00000000,0.20707579,-0.23830212,0.00000000,0.66886702,-0.51509932,0.00000000,-0.58531664,0.32319427,0.00000000,
6117.0000,1.9389250,1.5281707,0.00000000,0.37838487,-0.086104524,0.00000000,-2.5282932,-1.0799296,0.00000000,0.20833238,-0.23794924,0.00000000,0.66301396,-0.51187388,0.00000000,-0.58533828,0.32449422,0.00000000,
6118.0000,1.9427151,1.5273179,0.00000000,0.37714577,-0.087755658,0.00000000,-2.5262162,-1.0823109,0.00000000,0.20959224,-0.23759380,0.00000000,0.65716068,-0.50863539,0.00000000,-0.58535849,0.32578551,0.00000000,
6119.0000,1.9464928,1.5264486,0.00000000,0.37590196,-0.089400692,0.00000000,-2.5241266,-1.0846886,0.00000000,0.21085542,-0.23723578,0.00000000,0.65130719,-0.50538396,0.00000000,-0.58537732,0.32706808,0.00000000,
6120.0000,1.9502580,1.5255628,0.00000000,0.37465350,-0.091039604,0.00000000,-2.5220244,-1.0870628,0.00000000,0.21212191,-0.23687513,0.00000000,0.64545351,-0.50211965,0.00000000,-0.58539484,0.32834188,0.00000000,
6121.0000,1.9540108,1.5246606,0.00000000,0.37340041,-0.092672373,0.00000000,-2.5199095,-1.0894333,0.00000000,0.21339173,-0.23651183,0.00000000,0.63959964,-0.49884256,0.00000000,-0.58541111,0.32960686,0.00000000,
6122.0000,1.9577511,1.5237420,0.00000000,0.37214275,-0.094298978,0.00000000,-2.5177819,-1.0918003,0.00000000,0.21466492,-0.23614584,0.00000000,0.63374561,-0.49555277,0.00000000,-0.58542618,0.33086295,0.00000000,
6123.0000,1.9614789,1.5228071,0.00000000,0.37088056,-0.095919398,0.00000000,-2.5156417,-1.0941636,0.00000000,0.21594147,-0.23577712,0.00000000,0.62789141,-0.49225039,0.00000000,-0.58544012,0.33211011,0.00000000,
6124.0000,1.9651940,1.5218560,0.00000000,0.36961388,-0.097533612,0.00000000,-2.5134887,-1.0965232,0.00000000,0.21722142,-0.23540563,0.00000000,0.62203708,-0.48893548,0.00000000,-0.58545299,0.33334827,0.00000000,
6125.0000,1.9688965,1.5208887,0.00000000,0.36834275,-0.099141601,0.00000000,-2.5113229,-1.0988791,0.00000000,0.21850477,-0.23503135,0.00000000,0.61618261,-0.48560815,0.00000000,-0.58546485,0.33457737,0.00000000,
6126.0000,1.9725863,1.5199053,0.00000000,0.36706722,-0.10074335,0.00000000,-2.5091442,-1.1012313,0.00000000,0.21979155,-0.23465423,0.00000000,0.61032801,-0.48226848,0.00000000,-0.58547576,0.33579737,0.00000000,
6127.0000,1.9762634,1.5189058,0.00000000,0.36578733,-0.10233883,0.00000000,-2.5069528,-1.1035798,0.00000000,0.22108176,-0.23427424,0.00000000,0.60447331,-0.47891656,0.00000000,-0.58548578,0.33700821,0.00000000,
6128.0000,1.9799277,1.5178904,0.00000000,0.36450313,-0.10392802,0.00000000,-2.5047484,-1.1059244,0.00000000,0.22237544,-0.23389133,0.00000000,0.59861850,-0.47555249,0.00000000,-0.58549497,0.33820983,0.00000000,
6129.0000,1.9835791,1.5168590,0.00000000,0.36321466,-0.10551092,0.00000000,-2.5025312,-1.1082653,0.00000000,0.22367258,-0.23350549,0.00000000,0.59276359,-0.47217636,0.00000000,-0.58550339,0.33940217,0.00000000,
6130.0000,1.9872177,1.5158118,0.00000000,0.36192196,-0.10708750,0.00000000,-2.5003009,-1.1106023,0.00000000,0.22497322,-0.23311665,0.00000000,0.58690859,-0.46878826,0.00000000,-0.58551111,0.34058518,0.00000000,
6131.0000,1.9908434,1.5147488,0.00000000,0.36062508,-0.10865774,0.00000000,-2.4980577,-1.1129354,0.00000000,0.22627736,-0.23272480,0.00000000,0.58105352,-0.46538828,0.00000000,-0.58551817,0.34175881,0.00000000,
6132.0000,1.9944562,1.5136700,0.00000000,0.35932406,-0.11022163,0.00000000,-2.4958015,-1.1152646,0.00000000,0.22758503,-0.23232988,0.00000000,0.57519837,-0.46197652,0.00000000,-0.58552465,0.34292300,0.00000000,
6133.0000,1.9980560,1.5125756,0.00000000,0.35801895,-0.11177914,0.00000000,-2.4935322,-1.1175899,0.00000000,0.22889624,-0.23193186,0.00000000,0.56934315,-0.45855306,0.00000000,-0.58553060,0.34407768,0.00000000,
6134.0000,2.0016427,1.5114655,0.00000000,0.35670979,-0.11333027,0.00000000,-2.4912498,-1.1199112,0.00000000,0.23021099,-0.23153071,0.00000000,0.56348787,-0.45511802,0.00000000,-0.58553609,0.34522282,0.00000000,
6135.0000,2.0052164,1.5103400,0.00000000,0.35539663,-0.11487500,0.00000000,-2.4889543,-1.1222286,0.00000000,0.23152932,-0.23112637,0.00000000,0.55763254,-0.45167147,0.00000000,-0.58554117,0.34635834,0.00000000,
6136.0000,2.0087769,1.5091989,0.00000000,0.35407951,-0.11641331,0.00000000,-2.4866456,-1.1245419,0.00000000,0.23285124,-0.23071882,0.00000000,0.55177715,-0.44821352,0.00000000,-0.58554591,0.34748421,0.00000000,
6137.0000,2.0123243,1.5080424,0.00000000,0.35275848,-0.11794518,0.00000000,-2.4843237,-1.1268511,0.00000000,0.23417675,-0.23030801,0.00000000,0.54592171,-0.44474427,0.00000000,-0.58555036,0.34860035,0.00000000,
6138.0000,2.0158585,1.5068706,0.00000000,0.35143357,-0.11947061,0.00000000,-2.4819886,-1.1291562,0.00000000,0.23550588,-0.22989389,0.00000000,0.54006623,-0.44126380,0.00000000,-0.58555459,0.34970672,0.00000000,
6139.0000,2.0193795,1.5056835,0.00000000,0.35010485,-0.12098957,0.00000000,-2.4796402,-1.1314573,0.00000000,0.23683864,-0.22947644,0.00000000,0.53421071,-0.43777222,0.00000000,-0.58555866,0.35080325,0.00000000,
6140.0000,2.0228872,1.5044812,0.00000000,0.34877235,-0.12250206,0.00000000,-2.4772785,-1.1337541,0.00000000,0.23817505,-0.22905561,0.00000000,0.52835514,-0.43426963,0.00000000,-0.58556262,0.35188990,0.00000000,
6141.0000,2.0263816,1.5032637,0.00000000,0.34743612,-0.12400805,0.00000000,-2.4749034,-1.1360468,0.00000000,0.23951511,-0.22863135,0.00000000,0.52249953,-0.43075612,0.00000000,-0.58556654,0.35296661,0.00000000,
6142.0000,2.0298627,1.5020311,0.00000000,0.34609621,-0.12550754,0.00000000,-2.4725150,-1.1383353,0.00000000,0.24085885,-0.22820362,0.00000000,0.51664389,-0.42723179,0.00000000,-0.58557047,0.35403333,0.00000000,
6143.0000,2.0333304,1.5007835,0.00000000,0.34475265,-0.12700052,0.00000000,-2.4701132,-1.1406195,0.00000000,0.24220628,-0.22777239,0.00000000,0.51078820,-0.42369674,0.00000000,-0.58557448,0.35508999,0.00000000,
6144.0000,2.0367846,1.4995209,0.00000000,0.34340550,-0.12848696,0.00000000,-2.4676978,-1.1428994,0.00000000,0.24355741,-0.22733760,0.00000000,0.50493248,-0.42015108,0.00000000,-0.58557863,0.35613655,0.00000000,
6145.0000,2.0402254,1.4982435,0.00000000,0.34205481,-0.12996687,0.00000000,-2.4652690,-1.1451749,0.00000000,0.24491225,-0.22689922,0.00000000,0.49907671,-0.41659490,0.00000000,-0.58558297,0.35717294,0.00000000,
6146.0000,2.0436527,1.4969512,0.00000000,0.34070061,-0.13144022,0.00000000,-2.4628267,-1.1474461,0.00000000,0.24627082,-0.22645720,0.00000000,0.49322091,-0.41302831,0.00000000,-0.58558757,0.35819912,0.00000000,
6147.0000,2.0470665,1.4956441,0.00000000,0.33934296,-0.13290701,0.00000000,-2.4603708,-1.1497129,0.00000000,0.24763314,-0.22601150,0.00000000,0.48736506,-0.40945140,0.00000000,-0.58559249,0.35921503,0.00000000,
6148.0000,2.0504668,1.4943223,0.00000000,0.33798190,-0.13436723,0.00000000,-2.4579013,-1.1519753,0.00000000,0.24899921,-0.22556208,0.00000000,0.48150916,-0.40586429,0.00000000,-0.58559778,0.36022060,0.00000000,
6149.0000,2.0538534,1.4929859,0.00000000,0.33661747,-0.13582086,0.00000000,-2.4554182,-1.1542332,0.00000000,0.25036905,-0.22510888,0.00000000,0.47565321,-0.40226706,0.00000000,-0.58560350,0.36121580,0.00000000,
6150.0000,2.0572264,1.4916350,0.00000000,0.33524973,-0.13726790,0.00000000,-2.4529213,-1.1564865,0.00000000,0.25174267,-0.22465186,0.00000000,0.46979720,-0.39865983,0.00000000,-0.58560971,0.36220056,0.00000000,
6151.0000,2.0605858,1.4902695,0.00000000,0.33387872,-0.13870833,0.00000000,-2.4504108,-1.1587354,0.00000000,0.25312009,-0.22419098,0.00000000,0.46394114,-0.39504270,0.00000000,-0.58561647,0.36317483,0.00000000,
6152.0000,2.0639314,1.4888896,0.00000000,0.33250449,-0.14014215,0.00000000,-2.4478865,-1.1609796,0.00000000,0.25450131,-0.22372620,0.00000000,0.45808501,-0.39141578,0.00000000,-0.58562385,0.36413855,0.00000000,
6153.0000,2.0672634,1.4874953,0.00000000,0.33112708,-0.14156936,0.00000000,-2.4453484,-1.1632192,0.00000000,0.25588634,-0.22325745,0.00000000,0.45222881,-0.38777917,0.00000000,-0.58563189,0.36509166,0.00000000,
6154.0000,2.0705815,1.4860867,0.00000000,0.32974654,-0.14298993,0.00000000,-2.4427965,-1.1654541,0.00000000,0.25727521,-0.22278471,0.00000000,0.44637254,-0.38413297,0.00000000,-0.58564065,0.36603413,0.00000000,
6155.0000,2.0738859,1.4846639,0.00000000,0.32836292,-0.14440386,0.00000000,-2.4402307,-1.1676844,0.00000000,0.25866791,-0.22230792,0.00000000,0.44051618,-0.38047729,0.00000000,-0.58565020,0.36696588,0.00000000,
6156.0000,2.0771765,1.4832269,0.00000000,0.32697626,-0.14581116,0.00000000,-2.4376510,-1.1699098,0.00000000,0.26006446,-0.22182703,0.00000000,0.43465973,-0.37681224,0.00000000,-0.58566059,0.36788686,0.00000000,
6157.0000,2.0804532,1.4817758,0.00000000,0.32558661,-0.14721180,0.00000000,-2.4350574,-1.1721305,0.00000000,0.26146488,-0.22134200,0.00000000,0.42880318,-0.37313793,0.00000000,-0.58567188,0.36879702,0.00000000,
6158.0000,2.0837160,1.4803106,0.00000000,0.32419402,-0.14860578,0.00000000,-2.4324497,-1.1743464,0.00000000,0.26286917,-0.22085278,0.00000000,0.42294652,-0.36945446,0.00000000,-0.58568412,0.36969631,0.00000000,
6159.0000,2.0869649,1.4788315,0.00000000,0.32279854,-0.14999310,0.00000000,-2.4298281,-1.1765574,0.00000000,0.26427734,-0.22035931,0.00000000,0.41708975,-0.36576195,0.00000000,-0.58569738,0.37058467,0.00000000,
6160.0000,2.0901999,1.4773385,0.00000000,0.32140020,-0.15137376,0.00000000,-2.4271924,-1.1787635,0.00000000,0.26568940,-0.21986155,0.00000000,0.41123284,-0.36206049,0.00000000,-0.58571171,0.37146204,0.00000000,
6161.0000,2.0934209,1.4758316,0.00000000,0.31999906,-0.15274774,0.00000000,-2.4245426,-1.1809646,0.00000000,0.26710536,-0.21935946,0.00000000,0.40537580,-0.35835021,0.00000000,-0.58572716,0.37232837,0.00000000,
6162.0000,2.0966279,1.4743110,0.00000000,0.31859517,-0.15411504,0.00000000,-2.4218786,-1.1831607,0.00000000,0.26852524,-0.21885297,0.00000000,0.39951861,-0.35463121,0.00000000,-0.58574379,0.37318360,0.00000000,
6163.0000,2.0998209,1.4727766,0.00000000,0.31718857,-0.15547565,0.00000000,-2.4192005,-1.1853518,0.00000000,0.26994903,-0.21834205,0.00000000,0.39366126,-0.35090360,0.00000000,-0.58576166,0.37402769,0.00000000,
6164.0000,2.1029999,1.4712286,0.00000000,0.31577930,-0.15682958,0.00000000,-2.4165081,-1.1875378,0.00000000,0.27137675,-0.21782663,0.00000000,0.38780374,-0.34716749,0.00000000,-0.58578082,0.37486057,0.00000000,
6165.0000,2.1061647,1.4696671,0.00000000,0.31436742,-0.15817683,0.00000000,-2.4138015,-1.1897187,0.00000000,0.27280841,-0.21730667,0.00000000,0.38194604,-0.34342300,0.00000000,-0.58580132,0.37568220,0.00000000,
6166.0000,2.1093154,1.4680920,0.00000000,0.31295298,-0.15951737,0.00000000,-2.4110806,-1.1918944,0.00000000,0.27424401,-0.21678211,0.00000000,0.37608813,-0.33967024,0.00000000,-0.58582323,0.37649251,0.00000000,
6167.0000,2.1124521,1.4665035,0.00000000,0.31153601,-0.16085123,0.00000000,-2.4083454,-1.1940648,0.00000000,0.27568357,-0.21625292,0.00000000,0.37023002,-0.33590931,0.00000000,-0.58584660,0.37729146,0.00000000,
6168.0000,2.1155745,1.4649016,0.00000000,0.31011657,-0.16217838,0.00000000,-2.4055957,-1.1962300,0.00000000,0.27712708,-0.21571902,0.00000000,0.36437167,-0.33214034,0.00000000,-0.58587147,0.37807898,0.00000000,
6169.0000,2.1186828,1.4632865,0.00000000,0.30869470,-0.16349884,0.00000000,-2.4028317,-1.1983899,0.00000000,0.27857456,-0.21518037,0.00000000,0.35851309,-0.32836344,0.00000000,-0.58589791,0.37885503,0.00000000,
6170.0000,2.1217769,1.4616581,0.00000000,0.30727045,-0.16481260,0.00000000,-2.4000532,-1.2005444,0.00000000,0.28002601,-0.21463691,0.00000000,0.35265425,-0.32457872,0.00000000,-0.58592597,0.37961954,0.00000000,
6171.0000,2.1248567,1.4600165,0.00000000,0.30584387,-0.16611965,0.00000000,-2.3972602,-1.2026935,0.00000000,0.28148144,-0.21408860,0.00000000,0.34679514,-0.32078629,0.00000000,-0.58595569,0.38037248,0.00000000,
6172.0000,2.1279223,1.4583618,0.00000000,0.30441500,-0.16742001,0.00000000,-2.3944527,-1.2048372,0.00000000,0.28294086,-0.21353538,0.00000000,0.34093574,-0.31698628,0.00000000,-0.58598714,0.38111377,0.00000000,
6173.0000,2.1309736,1.4566940,0.00000000,0.30298389,-0.16871366,0.00000000,-2.3916306,-1.2069753,0.00000000,0.28440426,-0.21297719,0.00000000,0.33507603,-0.31317880,0.00000000,-0.58602036,0.38184337,0.00000000,
6174.0000,2.1340106,1.4550133,0.00000000,0.30155058,-0.17000061,0.00000000,-2.3887939,-1.2091079,0.00000000,0.28587167,-0.21241398,0.00000000,0.32921600,-0.30936396,0.00000000,-0.58605540,0.38256121,0.00000000,
6175.0000,2.1370333,1.4533197,0.00000000,0.30011513,-0.17128086,0.00000000,-2.3859426,-1.2112349,0.00000000,0.28734307,-0.21184569,0.00000000,0.32335563,-0.30554188,0.00000000,-0.58609232,0.38326726,0.00000000,
6176.0000,2.1400416,1.4516133,0.00000000,0.29867758,-0.17255442,0.00000000,-2.3830765,-1.2133562,0.00000000,0.28881847,-0.21127227,0.00000000,0.31749490,-0.30171269,0.00000000,-0.58613117,0.38396145,0.00000000,
6177.0000,2.1430356,1.4498941,0.00000000,0.29723797,-0.17382127,0.00000000,-2.3801957,-1.2154718,0.00000000,0.29029789,-0.21069366,0.00000000,0.31163379,-0.29787649,0.00000000,-0.58617199,0.38464373,0.00000000,
6178.0000,2.1460152,1.4481622,0.00000000,0.29579636,-0.17508144,0.00000000,-2.3773001,-1.2175817,0.00000000,0.29178131,-0.21010980,0.00000000,0.30577229,-0.29403341,0.00000000,-0.58621484,0.38531404,0.00000000,
6179.0000,2.1489804,1.4464176,0.00000000,0.29435278,-0.17633491,0.00000000,-2.3743898,-1.2196857,0.00000000,0.29326875,-0.20952064,0.00000000,0.29991036,-0.29018357,0.00000000,-0.58625977,0.38597234,0.00000000,
6180.0000,2.1519311,1.4446605,0.00000000,0.29290729,-0.17758169,0.00000000,-2.3714645,-1.2217839,0.00000000,0.29476021,-0.20892613,0.00000000,0.29404800,-0.28632708,0.00000000,-0.58630682,0.38661855,0.00000000,
6181.0000,2.1548674,1.4428909,0.00000000,0.29145993,-0.17882178,0.00000000,-2.3685244,-1.2238762,0.00000000,0.29625568,-0.20832619,0.00000000,0.28818517,-0.28246408,0.00000000,-0.58635603,0.38725265,0.00000000,
6182.0000,2.1577893,1.4411089,0.00000000,0.29001074,-0.18005520,0.00000000,-2.3655694,-1.2259625,0.00000000,0.29775518,-0.20772078,0.00000000,0.28232187,-0.27859467,0.00000000,-0.58640747,0.38787455,0.00000000,
6183.0000,2.1606966,1.4393144,0.00000000,0.28855978,-0.18128194,0.00000000,-2.3625993,-1.2280427,0.00000000,0.29925869,-0.20710984,0.00000000,0.27645806,-0.27471898,0.00000000,-0.58646118,0.38848422,0.00000000,
6184.0000,2.1635895,1.4375077,0.00000000,0.28710709,-0.18250200,0.00000000,-2.3596143,-1.2301169,0.00000000,0.30076623,-0.20649330,0.00000000,0.27059373,-0.27083713,0.00000000,-0.58651719,0.38908160,0.00000000,
6185.0000,2.1664678,1.4356888,0.00000000,0.28565271,-0.18371540,0.00000000,-2.3566142,-1.2321849,0.00000000,0.30227779,-0.20587111,0.00000000,0.26472885,-0.26694924,0.00000000,-0.58657557,0.38966664,0.00000000,
6186.0000,2.1693316,1.4338577,0.00000000,0.28419669,-0.18492214,0.00000000,-2.3535990,-1.2342468,0.00000000,0.30379338,-0.20524321,0.00000000,0.25886340,-0.26305545,0.00000000,-0.58663634,0.39023928,0.00000000,
6187.0000,2.1721809,1.4320144,0.00000000,0.28273907,-0.18612223,0.00000000,-2.3505686,-1.2363024,0.00000000,0.30531299,-0.20460954,0.00000000,0.25299735,-0.25915586,0.00000000,-0.58669957,0.39079946,0.00000000,
6188.0000,2.1750156,1.4301592,0.00000000,0.28127991,-0.18731566,0.00000000,-2.3475231,-1.2383517,0.00000000,0.30683661,-0.20397003,0.00000000,0.24713068,-0.25525061,0.00000000,-0.58676529,0.39134713,0.00000000,
6189.0000,2.1778357,1.4282920,0.00000000,0.27981924,-0.18850245,0.00000000,-2.3444624,-1.2403946,0.00000000,0.30836426,-0.20332463,0.00000000,0.24126337,-0.25133982,0.00000000,-0.58683354,0.39188225,0.00000000,
6190.0000,2.1806412,1.4264128,0.00000000,0.27835712,-0.18968261,0.00000000,-2.3413864,-1.2424311,0.00000000,0.30989593,-0.20267327,0.00000000,0.23539538,-0.24742362,0.00000000,-0.58690436,0.39240474,0.00000000,
6191.0000,2.1834321,1.4245219,0.00000000,0.27689358,-0.19085615,0.00000000,-2.3382951,-1.2444611,0.00000000,0.31143160,-0.20201590,0.00000000,0.22952671,-0.24350213,0.00000000,-0.58697781,0.39291457,0.00000000,
6192.0000,2.1862083,1.4226192,0.00000000,0.27542867,-0.19202306,0.00000000,-2.3351885,-1.2464846,0.00000000,0.31297129,-0.20135244,0.00000000,0.22365731,-0.23957548,0.00000000,-0.58705392,0.39341167,0.00000000,
6193.0000,2.1889699,1.4207047,0.00000000,0.27396244,-0.19318336,0.00000000,-2.3320665,-1.2485015,0.00000000,0.31451499,-0.20068284,0.00000000,0.21778716,-0.23564379,0.00000000,-0.58713273,0.39389600,0.00000000,
6194.0000,2.1917169,1.4187787,0.00000000,0.27249493,-0.19433707,0.00000000,-2.3289291,-1.2505117,0.00000000,0.31606269,-0.20000704,0.00000000,0.21191624,-0.23170719,0.00000000,-0.58721428,0.39436749,0.00000000,
6195.0000,2.1944492,1.4168410,0.00000000,0.27102618,-0.19548418,0.00000000,-2.3257762,-1.2525151,0.00000000,0.31761438,-0.19932497,0.00000000,0.20604452,-0.22776582,0.00000000,-0.58729860,0.39482610,0.00000000,
6196.0000,2.1971668,1.4148919,0.00000000,0.26955624,-0.19662471,0.00000000,-2.3226078,-1.2545118,0.00000000,0.31917007,-0.19863656,0.00000000,0.20017196,-0.22381979,0.00000000,-0.58738575,0.39527177,0.00000000,
6197.0000,2.1998697,1.4129313,0.00000000,0.26808516,-0.19775867,0.00000000,-2.3194239,-1.2565017,0.00000000,0.32072975,-0.19794176,0.00000000,0.19429855,-0.21986925,0.00000000,-0.58747576,0.39570444,0.00000000,
6198.0000,2.2025579,1.4109594,0.00000000,0.26661297,-0.19888607,0.00000000,-2.3162245,-1.2584846,0.00000000,0.32229340,-0.19724050,0.00000000,0.18842426,-0.21591431,0.00000000,-0.58756865,0.39612406,0.00000000,
6199.0000,2.2052314,1.4089761,0.00000000,0.26513973,-0.20000692,0.00000000,-2.3130094,-1.2604605,0.00000000,0.32386103,-0.19653271,0.00000000,0.18254905,-0.21195511,0.00000000,-0.58766448,0.39653059,0.00000000,
6200.0000,2.2078902,1.4069816,0.00000000,0.26366546,-0.20112123,0.00000000,-2.3097786,-1.2624294,0.00000000,0.32543262,-0.19581833,0.00000000,0.17667290,-0.20799177,0.00000000,-0.58776327,0.39692395,0.00000000,
6201.0000,2.2105342,1.4049760,0.00000000,0.26219023,-0.20222901,0.00000000,-2.3065322,-1.2643912,0.00000000,0.32700817,-0.19509728,0.00000000,0.17079577,-0.20402444,0.00000000,-0.58786506,0.39730411,0.00000000,
6202.0000,2.2131635,1.4029592,0.00000000,0.26071407,-0.20333028,0.00000000,-2.3032700,-1.2663458,0.00000000,0.32858766,-0.19436952,0.00000000,0.16491765,-0.20005324,0.00000000,-0.58796988,0.39767100,0.00000000,
6203.0000,2.2157780,1.4009314,0.00000000,0.25923702,-0.20442505,0.00000000,-2.2999920,-1.2682932,0.00000000,0.33017109,-0.19363496,0.00000000,0.15903848,-0.19607831,0.00000000,-0.58807777,0.39802458,0.00000000,
