NUM_BODIES
5

NAMES
Sun
Mercury
Venus
Earth
Mars

MASSES
1.9885e+30
3.3011e+23
4.8675e+24
5.9724e+24
6.4171e+23

RADII
6.95508e+08
2.4397e+07
6.0518e+07
6.371e+06
3.3962e+07

TRAJECTORIES
Step No,Sunx,Suny,Sunz,Sunvx,Sunvy,Sunvz,Mercuryx,Mercuryy,Mercuryz,Mercuryvx,Mercuryvy,Mercuryvz,Venusx,Venusy,Venusz,Venusvx,Venusvy,Venusvz,Earthx,Earthy,Earthz,Earthvx,Earthvy,Earthvz,Marsx,Marsy,Marsz,Marsvx,Marsvy,Marsvz,
88.700000,-1.1572493E+09,7.3727007E+08,21015896.,-10.838824,-11.223584,0.34950596,-3.0003325E+10,-7.9651148E+10,-3.9019703E+09,31787.701,-12384.245,-3927.6171,-8.7702873E+10,6.8044300E+10,5.9388670E+09,-21873.448,-27308.894,887.31469,-5.5155926E+09,-1.5182056E+11,23960185.,29299.140,-1088.8952,0.29692200,-2.0753543E+11,1.3976262E+11,7.9970380E+09,-12646.541,-18044.752,-67.596794,
88.800000,-1.1573429E+09,7.3717310E+08,21018916.,-10.839026,-11.223610,0.34951751,-2.9728909E+10,-7.9758785E+10,-3.9359359E+09,31840.888,-12236.822,-3920.4490,-8.7892183E+10,6.7808603E+10,5.9465555E+09,-21798.550,-27367.309,882.19100,-5.2624542E+09,-1.5183018E+11,23962755.,29300.587,-1039.6865,0.29597330,-2.0764476E+11,1.3960675E+11,7.9964565E+09,-12631.209,-18055.089,-68.189505,
88.900000,-1.1574366E+09,7.3707612E+08,21021936.,-10.839227,-11.223637,0.34952906,-2.9454030E+10,-7.9865149E+10,-3.9698398E+09,31893.553,-12089.256,-3913.2214,-8.8080847E+10,6.7572401E+10,5.9541998E+09,-21723.499,-27425.511,877.06141,-5.0093029E+09,-1.5183937E+11,23965316.,29301.951,-990.47712,0.29502477,-2.0775396E+11,1.3945080E+11,7.9958699E+09,-12615.870,-18065.414,-68.782147,
89.000000,-1.1575302E+09,7.3697915E+08,21024956.,-10.839429,-11.223664,0.34954062,-2.9178695E+10,-7.9970238E+10,-4.0036816E+09,31945.694,-11941.548,-3905.9341,-8.8268863E+10,6.7335695E+10,5.9617998E+09,-21648.296,-27483.500,871.92597,-4.7561396E+09,-1.5184814E+11,23967869.,29303.235,-941.26715,0.29407642,-2.0786303E+11,1.3929476E+11,7.9952782E+09,-12600.524,-18075.726,-69.374720,
89.100000,-1.1576239E+09,7.3688218E+08,21027976.,-10.839631,-11.223692,0.34955218,-2.8902907E+10,-8.0074052E+10,-4.0374606E+09,31997.313,-11793.699,-3898.5873,-8.8456230E+10,6.7098487E+10,5.9693555E+09,-21572.941,-27541.275,866.78470,-4.5029648E+09,-1.5185649E+11,23970414.,29304.436,-892.05671,0.29312824,-2.0797196E+11,1.3913863E+11,7.9946813E+09,-12585.170,-18086.027,-69.967223,
89.200000,-1.1577175E+09,7.3678521E+08,21030996.,-10.839832,-11.223721,0.34956375,-2.8626670E+10,-8.0176589E+10,-4.0711765E+09,32048.409,-11645.709,-3891.1810,-8.8642946E+10,6.6860779E+10,5.9768667E+09,-21497.435,-27598.837,861.63766,-4.2497792E+09,-1.5186441E+11,23972951.,29305.556,-842.84596,0.29218024,-2.0808077E+11,1.3898241E+11,7.9940794E+09,-12569.808,-18096.315,-70.559655,
89.300000,-1.1578112E+09,7.3668823E+08,21034016.,-10.840034,-11.223750,0.34957532,-2.8349990E+10,-8.0277848E+10,-4.1048286E+09,32098.982,-11497.579,-3883.7154,-8.8829011E+10,6.6622572E+10,5.9843335E+09,-21421.780,-27656.184,856.48488,-3.9965836E+09,-1.5187190E+11,23975479.,29306.594,-793.63501,0.29123243,-2.0818944E+11,1.3882611E+11,7.9934723E+09,-12554.439,-18106.592,-71.152018,
89.400000,-1.1579048E+09,7.3659126E+08,21037036.,-10.840236,-11.223779,0.34958689,-2.8072871E+10,-8.0377828E+10,-4.1384164E+09,32149.033,-11349.310,-3876.1904,-8.9014423E+10,6.6383870E+10,5.9917558E+09,-21345.974,-27713.317,851.32642,-3.7433787E+09,-1.5187897E+11,23978000.,29307.550,-744.42401,0.29028479,-2.0829797E+11,1.3866971E+11,7.9928601E+09,-12539.063,-18116.856,-71.744310,
89.500000,-1.1579985E+09,7.3649429E+08,21040057.,-10.840437,-11.223809,0.34959847,-2.7795317E+10,-8.0476527E+10,-4.1719395E+09,32198.561,-11200.903,-3868.6062,-8.9199180E+10,6.6144672E+10,5.9991336E+09,-21270.019,-27770.234,846.16230,-3.4901652E+09,-1.5188562E+11,23980512.,29308.424,-695.21308,0.28933735,-2.0840638E+11,1.3851322E+11,7.9922428E+09,-12523.679,-18127.109,-72.336531,
89.600000,-1.1580922E+09,7.3639731E+08,21043077.,-10.840639,-11.223840,0.34961005,-2.7517333E+10,-8.0573944E+10,-4.2053973E+09,32247.566,-11052.357,-3860.9629,-8.9383282E+10,6.5904982E+10,6.0064668E+09,-21193.916,-27826.936,840.99257,-3.2369438E+09,-1.5189184E+11,23983016.,29309.217,-646.00236,0.28839009,-2.0851465E+11,1.3835665E+11,7.9916204E+09,-12508.288,-18137.349,-72.928681,
89.700000,-1.1581858E+09,7.3630034E+08,21046098.,-10.840841,-11.223871,0.34962164,-2.7238923E+10,-8.0670079E+10,-4.2387894E+09,32296.050,-10903.675,-3853.2604,-8.9566727E+10,6.5664801E+10,6.0137553E+09,-21117.665,-27883.423,835.81728,-2.9837152E+09,-1.5189763E+11,23985512.,29309.928,-596.79198,0.28744303,-2.0862279E+11,1.3819999E+11,7.9909928E+09,-12492.889,-18147.577,-73.520759,
89.800000,-1.1582795E+09,7.3620337E+08,21049118.,-10.841043,-11.223903,0.34963322,-2.6960092E+10,-8.0764930E+10,-4.2721151E+09,32344.011,-10754.857,-3845.4989,-8.9749514E+10,6.5424131E+10,6.0209992E+09,-21041.267,-27939.693,830.63646,-2.7304801E+09,-1.5190300E+11,23987999.,29310.557,-547.58208,0.28649616,-2.0873079E+11,1.3804324E+11,7.9903601E+09,-12477.483,-18157.794,-74.112766,
89.900000,-1.1583732E+09,7.3610639E+08,21052139.,-10.841245,-11.223935,0.34964482,-2.6680844E+10,-8.0858496E+10,-4.3053741E+09,32391.449,-10605.903,-3837.6784,-8.9931641E+10,6.5182975E+10,6.0281983E+09,-20964.722,-27995.747,825.45016,-2.4772392E+09,-1.5190794E+11,23990479.,29311.105,-498.37277,0.28554948,-2.0883866E+11,1.3788640E+11,7.9897224E+09,-12462.070,-18167.998,-74.704701,
90.000000,-1.1584668E+09,7.3600942E+08,21055160.,-10.841447,-11.223968,0.34965641,-2.6401184E+10,-8.0950775E+10,-4.3385657E+09,32438.366,-10456.814,-3829.7990,-9.0113108E+10,6.4941332E+10,6.0353526E+09,-20888.032,-28051.583,820.25841,-2.2239932E+09,-1.5191246E+11,23992950.,29311.571,-449.16421,0.28460301,-2.0894640E+11,1.3772947E+11,7.9890795E+09,-12446.650,-18178.190,-75.296564,
90.100000,-1.1585605E+09,7.3591244E+08,21058181.,-10.841649,-11.224001,0.34966801,-2.6121117E+10,-8.1041766E+10,-4.3716895E+09,32484.760,-10307.591,-3821.8607,-9.0293912E+10,6.4699207E+10,6.0424621E+09,-20811.196,-28107.203,815.06127,-1.9707428E+09,-1.5191655E+11,23995413.,29311.955,-399.95652,0.28365674,-2.0905401E+11,1.3757245E+11,7.9884315E+09,-12431.222,-18188.370,-75.888355,
90.200000,-1.1586542E+09,7.3581547E+08,21061202.,-10.841850,-11.224035,0.34967962,-2.5840646E+10,-8.1131469E+10,-4.4047449E+09,32530.633,-10158.235,-3813.8637,-9.0474054E+10,6.4456600E+10,6.0495267E+09,-20734.216,-28162.605,809.85876,-1.7174887E+09,-1.5192022E+11,23997868.,29312.258,-350.74983,0.28271067,-2.0916148E+11,1.3741535E+11,7.9877784E+09,-12415.786,-18198.538,-76.480072,
90.300000,-1.1587478E+09,7.3571849E+08,21064223.,-10.842052,-11.224070,0.34969122,-2.5559777E+10,-8.1219882E+10,-4.4377316E+09,32575.983,-10008.746,-3805.8079,-9.0653531E+10,6.4213513E+10,6.0565464E+09,-20657.091,-28217.788,804.65095,-1.4642317E+09,-1.5192347E+11,24000314.,29312.479,-301.54428,0.28176481,-2.0926882E+11,1.3725816E+11,7.9871201E+09,-12400.344,-18208.694,-77.071717,
90.400000,-1.1588415E+09,7.3562152E+08,21067245.,-10.842254,-11.224105,0.34970283,-2.5278514E+10,-8.1307004E+10,-4.4706488E+09,32620.811,-9859.1256,-3797.6934,-9.0832342E+10,6.3969949E+10,6.0635211E+09,-20579.824,-28272.754,799.43785,-1.2109725E+09,-1.5192628E+11,24002753.,29312.618,-252.34000,0.28081915,-2.0937602E+11,1.3710088E+11,7.9864568E+09,-12384.894,-18218.838,-77.663289,
90.500000,-1.1589352E+09,7.3552454E+08,21070266.,-10.842456,-11.224141,0.34971444,-2.4996861E+10,-8.1392834E+10,-4.5034963E+09,32665.117,-9709.3735,-3789.5203,-9.1010486E+10,6.3725908E+10,6.0704508E+09,-20502.413,-28327.501,794.21953,-9.5771164E+08,-1.5192868E+11,24005183.,29312.675,-203.13711,0.27987371,-2.0948310E+11,1.3694351E+11,7.9857883E+09,-12369.436,-18228.970,-78.254787,
90.600000,-1.1590289E+09,7.3542756E+08,21073287.,-10.842658,-11.224177,0.34972606,-2.4714823E+10,-8.1477371E+10,-4.5362733E+09,32708.901,-9559.4909,-3781.2886,-9.1187962E+10,6.3481394E+10,6.0773354E+09,-20424.861,-28382.028,788.99601,-7.0444996E+08,-1.5193064E+11,24007606.,29312.651,-153.93577,0.27892849,-2.0959004E+11,1.3678606E+11,7.9851148E+09,-12353.972,-18239.089,-78.846211,
90.700000,-1.1591225E+09,7.3533059E+08,21076309.,-10.842861,-11.224214,0.34973768,-2.4432405E+10,-8.1560613E+10,-4.5689795E+09,32752.162,-9409.4785,-3772.9985,-9.1364768E+10,6.3236408E+10,6.0841749E+09,-20347.167,-28436.336,783.76735,-4.5118814E+08,-1.5193219E+11,24010020.,29312.545,-104.73608,0.27798348,-2.0969684E+11,1.3662852E+11,7.9844361E+09,-12338.500,-18249.197,-79.437561,
90.800000,-1.1592162E+09,7.3523361E+08,21079331.,-10.843063,-11.224251,0.34974930,-2.4149610E+10,-8.1642559E+10,-4.6016143E+09,32794.902,-9259.3369,-3764.6499,-9.1540904E+10,6.2990951E+10,6.0909693E+09,-20269.333,-28490.425,778.53358,-1.9792687E+08,-1.5193330E+11,24012425.,29312.358,-55.538197,0.27703869,-2.0980351E+11,1.3647089E+11,7.9837523E+09,-12323.020,-18259.292,-80.028837,
90.900000,-1.1593099E+09,7.3513663E+08,21082352.,-10.843265,-11.224289,0.34976092,-2.3866444E+10,-8.1723209E+10,-4.6341773E+09,32837.119,-9109.0669,-3756.2428,-9.1716368E+10,6.2745027E+10,6.0977185E+09,-20191.358,-28544.293,773.29475,55333121.,-1.5193400E+11,24014823.,29312.089,-6.3422422,0.27609412,-2.0991005E+11,1.3631317E+11,7.9830634E+09,-12307.534,-18269.376,-80.620038,
91.000000,-1.1594036E+09,7.3503965E+08,21085374.,-10.843467,-11.224327,0.34977254,-2.3582911E+10,-8.1802562E+10,-4.6666678E+09,32878.814,-8958.6690,-3747.7775,-9.1891159E+10,6.2498636E+10,6.1044224E+09,-20113.244,-28597.941,768.05089,3.0859114E+08,-1.5193426E+11,24017213.,29311.738,42.851650,0.27514978,-2.1001645E+11,1.3615537E+11,7.9823694E+09,-12292.040,-18279.447,-81.211164,
91.100000,-1.1594973E+09,7.3494268E+08,21088396.,-10.843669,-11.224366,0.34978417,-2.3299016E+10,-8.1880615E+10,-4.6990855E+09,32919.986,-8808.1441,-3739.2538,-9.2065276E+10,6.2251780E+10,6.1110810E+09,-20034.991,-28651.368,762.80205,5.6184649E+08,-1.5193411E+11,24019594.,29311.306,92.043346,0.27420566,-2.1012272E+11,1.3599748E+11,7.9816703E+09,-12276.539,-18289.506,-81.802215,
91.200000,-1.1595910E+09,7.3484570E+08,21091418.,-10.843871,-11.224406,0.34979580,-2.3014763E+10,-8.1957368E+10,-4.7314297E+09,32960.636,-8657.4927,-3730.6718,-9.2238717E+10,6.2004462E+10,6.1176943E+09,-19956.600,-28704.573,757.54828,8.1509845E+08,-1.5193352E+11,24021967.,29310.792,141.23272,0.27326178,-2.1022886E+11,1.3583950E+11,7.9809661E+09,-12261.030,-18299.553,-82.393191,
91.300000,-1.1596847E+09,7.3474872E+08,21094441.,-10.844073,-11.224446,0.34980744,-2.2730156E+10,-8.2032820E+10,-4.7637001E+09,33000.764,-8506.7157,-3722.0317,-9.2411481E+10,6.1756683E+10,6.1242623E+09,-19878.071,-28757.557,752.28961,1.0683463E+09,-1.5193252E+11,24024332.,29310.197,190.41962,0.27231812,-2.1033486E+11,1.3568143E+11,7.9802567E+09,-12245.515,-18309.588,-82.984091,
91.400000,-1.1597784E+09,7.3465174E+08,21097463.,-10.844275,-11.224486,0.34981907,-2.2445200E+10,-8.2106970E+10,-4.7958961E+09,33040.369,-8355.8135,-3713.3334,-9.2583568E+10,6.1508446E+10,6.1307848E+09,-19799.405,-28810.320,747.02609,1.3215894E+09,-1.5193108E+11,24026689.,29309.520,239.60394,0.27137470,-2.1044073E+11,1.3552328E+11,7.9795423E+09,-12229.992,-18319.611,-83.574915,
91.500000,-1.1598720E+09,7.3455476E+08,21100485.,-10.844477,-11.224528,0.34983071,-2.2159899E+10,-8.2179817E+10,-4.8280172E+09,33079.451,-8204.7870,-3704.5770,-9.2754975E+10,6.1259751E+10,6.1372619E+09,-19720.604,-28862.860,741.75775,1.5748270E+09,-1.5192923E+11,24029038.,29308.761,288.78553,0.27043152,-2.1054647E+11,1.3536504E+11,7.9788228E+09,-12214.462,-18329.622,-84.165663,
91.600000,-1.1599657E+09,7.3445778E+08,21103508.,-10.844679,-11.224569,0.34984235,-2.1874259E+10,-8.2251359E+10,-4.8600628E+09,33118.011,-8053.6368,-3695.7625,-9.2925702E+10,6.1010602E+10,6.1436934E+09,-19641.666,-28915.177,736.48464,1.8280584E+09,-1.5192694E+11,24031379.,29307.921,337.96427,0.26948858,-2.1065207E+11,1.3520672E+11,7.9780981E+09,-12198.924,-18339.620,-84.756334,
91.700000,-1.1600594E+09,7.3436080E+08,21106530.,-10.844882,-11.224612,0.34985399,-2.1588284E+10,-8.2321596E+10,-4.8920326E+09,33156.048,-7902.3635,-3686.8900,-9.3095748E+10,6.0761000E+10,6.1500795E+09,-19562.594,-28967.272,731.20681,2.0812829E+09,-1.5192423E+11,24033711.,29306.999,387.14002,0.26854588,-2.1075753E+11,1.3504831E+11,7.9773684E+09,-12183.380,-18349.607,-85.346928,
91.800000,-1.1601531E+09,7.3426382E+08,21109553.,-10.845084,-11.224655,0.34986563,-2.1301977E+10,-8.2390527E+10,-4.9239259E+09,33193.561,-7750.9679,-3677.9596,-9.3265111E+10,6.0510947E+10,6.1564199E+09,-19483.387,-29019.143,725.92429,2.3344997E+09,-1.5192110E+11,24036035.,29305.996,436.31265,0.26760342,-2.1086286E+11,1.3488981E+11,7.9766335E+09,-12167.828,-18359.581,-85.937446,
91.900000,-1.1602468E+09,7.3416684E+08,21112576.,-10.845286,-11.224698,0.34987727,-2.1015344E+10,-8.2458150E+10,-4.9557424E+09,33230.551,-7599.4506,-3668.9712,-9.3433790E+10,6.0260444E+10,6.1627147E+09,-19404.047,-29070.791,720.63713,2.5877083E+09,-1.5191755E+11,24038351.,29304.911,485.48202,0.26666121,-2.1096806E+11,1.3473123E+11,7.9758936E+09,-12152.269,-18369.543,-86.527886,
92.000000,-1.1603405E+09,7.3406986E+08,21115599.,-10.845488,-11.224742,0.34988892,-2.0728389E+10,-8.2524464E+10,-4.9874814E+09,33267.018,-7447.8122,-3659.9248,-9.3601785E+10,6.0009494E+10,6.1689639E+09,-19324.574,-29122.214,715.34537,2.8409078E+09,-1.5191356E+11,24040659.,29303.744,534.64801,0.26571925,-2.1107312E+11,1.3457256E+11,7.9751485E+09,-12136.702,-18379.494,-87.118248,
92.100000,-1.1604342E+09,7.3397288E+08,21118622.,-10.845690,-11.224787,0.34990057,-2.0441117E+10,-8.2589469E+10,-5.0191425E+09,33302.962,-7296.0535,-3650.8207,-9.3769093E+10,5.9758100E+10,6.1751674E+09,-19244.968,-29173.414,710.04905,3.0940976E+09,-1.5190916E+11,24042959.,29302.497,583.81048,0.26477754,-2.1117805E+11,1.3441380E+11,7.9743984E+09,-12121.129,-18389.431,-87.708533,
92.200000,-1.1605280E+09,7.3387589E+08,21121645.,-10.845892,-11.224832,0.34991222,-2.0153532E+10,-8.2653163E+10,-5.0507252E+09,33338.382,-7144.1750,-3641.6587,-9.3935714E+10,5.9506261E+10,6.1813251E+09,-19165.231,-29224.389,704.74822,3.3472770E+09,-1.5190432E+11,24045251.,29301.167,632.96931,0.26383609,-2.1128285E+11,1.3425496E+11,7.9736431E+09,-12105.548,-18399.357,-88.298740,
92.300000,-1.1606217E+09,7.3377891E+08,21124668.,-10.846094,-11.224878,0.34992387,-1.9865639E+10,-8.2715546E+10,-5.0822290E+09,33373.278,-6992.1775,-3632.4389,-9.4101647E+10,5.9253982E+10,6.1874371E+09,-19085.363,-29275.139,699.44290,3.6004452E+09,-1.5189907E+11,24047535.,29299.756,682.12435,0.26289489,-2.1138750E+11,1.3409603E+11,7.9728828E+09,-12089.960,-18409.271,-88.888868,
92.400000,-1.1607154E+09,7.3368193E+08,21127691.,-10.846296,-11.224924,0.34993552,-1.9577442E+10,-8.2776615E+10,-5.1136534E+09,33407.649,-6840.0616,-3623.1614,-9.4266890E+10,5.9001263E+10,6.1935032E+09,-19005.364,-29325.664,694.13316,3.8536016E+09,-1.5189339E+11,24049810.,29298.264,731.27548,0.26195395,-2.1149203E+11,1.3393702E+11,7.9721173E+09,-12074.365,-18419.172,-89.478917,
92.500000,-1.1608091E+09,7.3358495E+08,21130715.,-10.846498,-11.224971,0.34994717,-1.9288946E+10,-8.2836371E+10,-5.1449979E+09,33441.497,-6687.8280,-3613.8262,-9.4431443E+10,5.8748106E+10,6.1995235E+09,-18925.236,-29375.963,688.81903,4.1067455E+09,-1.5188728E+11,24052078.,29296.690,780.42256,0.26101328,-2.1159642E+11,1.3377792E+11,7.9713468E+09,-12058.763,-18429.062,-90.068888,
92.600000,-1.1609028E+09,7.3348796E+08,21133738.,-10.846700,-11.225018,0.34995882,-1.9000155E+10,-8.2894812E+10,-5.1762620E+09,33474.820,-6535.4773,-3604.4332,-9.4595303E+10,5.8494514E+10,6.2054978E+09,-18844.978,-29426.037,683.50055,4.3598761E+09,-1.5188075E+11,24054337.,29295.034,829.56547,0.26007287,-2.1170067E+11,1.3361873E+11,7.9705711E+09,-12043.154,-18438.939,-90.658779,
92.700000,-1.1609965E+09,7.3339098E+08,21136762.,-10.846902,-11.225066,0.34997048,-1.8711074E+10,-8.2951938E+10,-5.2074452E+09,33507.619,-6383.0101,-3594.9827,-9.4758471E+10,5.8240488E+10,6.2114263E+09,-18764.592,-29475.884,678.17777,4.6129927E+09,-1.5187379E+11,24056588.,29293.298,878.70407,0.25913273,-2.1180479E+11,1.3345946E+11,7.9697904E+09,-12027.537,-18448.804,-91.248591,
92.800000,-1.1610902E+09,7.3329399E+08,21139785.,-10.847104,-11.225115,0.34998213,-1.8421707E+10,-8.3007746E+10,-5.2385469E+09,33539.892,-6230.4272,-3585.4745,-9.4920945E+10,5.7986031E+10,6.2173087E+09,-18684.079,-29525.505,672.85072,4.8660947E+09,-1.5186642E+11,24058831.,29291.479,927.83823,0.25819286,-2.1190878E+11,1.3330011E+11,7.9690046E+09,-12011.913,-18458.657,-91.838323,
92.900000,-1.1611839E+09,7.3319701E+08,21142809.,-10.847306,-11.225164,0.34999379,-1.8132059E+10,-8.3062237E+10,-5.2695668E+09,33571.641,-6077.7291,-3575.9088,-9.5082724E+10,5.7731143E+10,6.2231452E+09,-18603.438,-29574.899,667.51946,5.1191814E+09,-1.5185861E+11,24061066.,29289.580,976.96781,0.25725326,-2.1201263E+11,1.3314067E+11,7.9682136E+09,-11996.283,-18468.497,-92.427976,
93.000000,-1.1612777E+09,7.3310002E+08,21145833.,-10.847508,-11.225214,0.35000544,-1.7842134E+10,-8.3115408E+10,-5.3005043E+09,33602.864,-5924.9166,-3566.2855,-9.5243807E+10,5.7475829E+10,6.2289356E+09,-18522.672,-29624.066,662.18402,5.3722520E+09,-1.5185038E+11,24063292.,29287.598,1026.0927,0.25631393,-2.1211635E+11,1.3298114E+11,7.9674176E+09,-11980.645,-18478.326,-93.017548,
93.100000,-1.1613714E+09,7.3300304E+08,21148857.,-10.847710,-11.225264,0.35001710,-1.7551938E+10,-8.3167260E+10,-5.3313588E+09,33633.562,-5771.9902,-3556.6047,-9.5404192E+10,5.7220088E+10,6.2346800E+09,-18441.779,-29673.006,656.84444,5.6253058E+09,-1.5184173E+11,24065511.,29285.536,1075.2127,0.25537488,-2.1221993E+11,1.3282153E+11,7.9666165E+09,-11965.000,-18488.142,-93.607039,
93.200000,-1.1614651E+09,7.3290605E+08,21151881.,-10.847912,-11.225315,0.35002876,-1.7261474E+10,-8.3217792E+10,-5.3621300E+09,33663.733,-5618.9506,-3546.8664,-9.5563880E+10,5.6963923E+10,6.2403782E+09,-18360.761,-29721.717,651.50077,5.8783421E+09,-1.5183265E+11,24067722.,29283.392,1124.3278,0.25443612,-2.1232337E+11,1.3266184E+11,7.9658102E+09,-11949.347,-18497.946,-94.196449,
93.300000,-1.1615588E+09,7.3280907E+08,21154905.,-10.848114,-11.225366,0.35004041,-1.6970747E+10,-8.3267001E+10,-5.3928173E+09,33693.378,-5465.7985,-3537.0706,-9.5722867E+10,5.6707337E+10,6.2460303E+09,-18279.619,-29770.201,646.15304,6.1313603E+09,-1.5182315E+11,24069924.,29281.166,1173.4378,0.25349763,-2.1242668E+11,1.3250206E+11,7.9649989E+09,-11933.688,-18507.738,-94.785779,
93.400000,-1.1616526E+09,7.3271208E+08,21157930.,-10.848316,-11.225418,0.35005207,-1.6679762E+10,-8.3314888E+10,-5.4234202E+09,33722.497,-5312.5345,-3527.2174,-9.5881154E+10,5.6450331E+10,6.2516361E+09,-18198.353,-29818.457,640.80131,6.3843596E+09,-1.5181322E+11,24072118.,29278.860,1222.5425,0.25255943,-2.1252986E+11,1.3234219E+11,7.9641825E+09,-11918.022,-18517.518,-95.375027,
93.500000,-1.1617463E+09,7.3261509E+08,21160954.,-10.848518,-11.225470,0.35006373,-1.6388522E+10,-8.3361451E+10,-5.4539382E+09,33751.090,-5159.1592,-3517.3068,-9.6038740E+10,5.6192907E+10,6.2571958E+09,-18116.964,-29866.484,635.44562,6.6373393E+09,-1.5180287E+11,24074304.,29276.472,1271.6419,0.25162152,-2.1263290E+11,1.3218224E+11,7.9633610E+09,-11902.348,-18527.285,-95.964193,
93.600000,-1.1618400E+09,7.3251810E+08,21163979.,-10.848720,-11.225523,0.35007539,-1.6097034E+10,-8.3406689E+10,-5.4843708E+09,33779.155,-5005.6734,-3507.3388,-9.6195622E+10,5.5935067E+10,6.2627092E+09,-18035.452,-29914.282,630.08600,6.8902988E+09,-1.5179210E+11,24076482.,29274.002,1320.7358,0.25068390,-2.1273580E+11,1.3202221E+11,7.9625344E+09,-11886.668,-18537.040,-96.553278,
93.700000,-1.1619337E+09,7.3242112E+08,21167003.,-10.848921,-11.225577,0.35008704,-1.5805300E+10,-8.3450602E+10,-5.5147176E+09,33806.692,-4852.0776,-3497.3135,-9.6351801E+10,5.5676812E+10,6.2681763E+09,-17953.819,-29961.850,624.72250,7.1432372E+09,-1.5178090E+11,24078652.,29271.452,1369.8241,0.24974657,-2.1283857E+11,1.3186209E+11,7.9617028E+09,-11870.980,-18546.783,-97.142280,
93.800000,-1.1620275E+09,7.3232413E+08,21170028.,-10.849123,-11.225631,0.35009870,-1.5513327E+10,-8.3493188E+10,-5.5449780E+09,33833.702,-4698.3724,-3487.2308,-9.6507276E+10,5.5418146E+10,6.2735971E+09,-17872.065,-30009.189,619.35516,7.3961540E+09,-1.5176927E+11,24080814.,29268.819,1418.9066,0.24880954,-2.1294120E+11,1.3170189E+11,7.9608660E+09,-11855.285,-18556.514,-97.731200,
93.900000,-1.1621212E+09,7.3222714E+08,21173053.,-10.849325,-11.225686,0.35011036,-1.5221118E+10,-8.3534446E+10,-5.5751515E+09,33860.184,-4544.5586,-3477.0908,-9.6662044E+10,5.5159070E+10,6.2789716E+09,-17790.190,-30056.299,613.98403,7.6490484E+09,-1.5175723E+11,24082968.,29266.106,1467.9832,0.24787280,-2.1304370E+11,1.3154160E+11,7.9600242E+09,-11839.584,-18566.233,-98.320037,
94.000000,-1.1622150E+09,7.3213015E+08,21176078.,-10.849527,-11.225741,0.35012201,-1.4928677E+10,-8.3574376E+10,-5.6052377E+09,33886.138,-4390.6368,-3466.8934,-9.6816106E+10,5.4899586E+10,6.2842996E+09,-17708.195,-30103.178,608.60914,7.9019197E+09,-1.5174476E+11,24085114.,29263.311,1517.0538,0.24693637,-2.1314606E+11,1.3138123E+11,7.9591772E+09,-11823.875,-18575.940,-98.908792,
94.100000,-1.1623087E+09,7.3203316E+08,21179103.,-10.849728,-11.225797,0.35013367,-1.4636011E+10,-8.3612977E+10,-5.6352360E+09,33911.563,-4236.6076,-3456.6388,-9.6969459E+10,5.4639696E+10,6.2895812E+09,-17626.082,-30149.827,603.23054,8.1547672E+09,-1.5173186E+11,24087251.,29260.435,1566.1183,0.24600024,-2.1324829E+11,1.3122078E+11,7.9583252E+09,-11808.159,-18585.634,-99.497463,
94.200000,-1.1624024E+09,7.3193617E+08,21182128.,-10.849930,-11.225854,0.35014533,-1.4343122E+10,-8.3650247E+10,-5.6651459E+09,33936.458,-4082.4716,-3446.3270,-9.7122104E+10,5.4379402E+10,6.2948164E+09,-17543.850,-30196.245,597.84828,8.4075902E+09,-1.5171854E+11,24089381.,29257.478,1615.1764,0.24506441,-2.1335038E+11,1.3106024E+11,7.9574681E+09,-11792.436,-18595.316,-100.08605,
94.300000,-1.1624962E+09,7.3183918E+08,21185153.,-10.850131,-11.225911,0.35015698,-1.4050016E+10,-8.3686186E+10,-5.6949670E+09,33960.824,-3928.2295,-3435.9579,-9.7274039E+10,5.4118706E+10,6.3000051E+09,-17461.500,-30242.433,592.46238,8.6603880E+09,-1.5170480E+11,24091502.,29254.440,1664.2282,0.24412889,-2.1345233E+11,1.3089962E+11,7.9566059E+09,-11776.706,-18604.986,-100.67455,
94.400000,-1.1625899E+09,7.3174218E+08,21188178.,-10.850333,-11.225968,0.35016863,-1.3756697E+10,-8.3720793E+10,-5.7246988E+09,33984.661,-3773.8820,-3425.5316,-9.7425262E+10,5.3857610E+10,6.3051472E+09,-17379.033,-30288.389,587.07291,8.9131599E+09,-1.5169063E+11,24093615.,29251.320,1713.2734,0.24319368,-2.1355415E+11,1.3073891E+11,7.9557386E+09,-11760.969,-18614.643,-101.26297,
94.500000,-1.1626837E+09,7.3164519E+08,21191204.,-10.850534,-11.226027,0.35018029,-1.3463170E+10,-8.3754066E+10,-5.7543407E+09,34007.967,-3619.4296,-3415.0480,-9.7575774E+10,5.3596115E+10,6.3102428E+09,-17296.450,-30334.113,581.67989,9.1659052E+09,-1.5167604E+11,24095721.,29248.119,1762.3119,0.24225879,-2.1365583E+11,1.3057812E+11,7.9548662E+09,-11745.225,-18624.289,-101.85131,
